,quantity
15579,0.09
15580,0.09
15581,0.09
15582,0.09
15583,0.09
15584,0.09
15585,0.09
15586,0.09
15587,0.09
15588,0.09
15589,0.09
15590,0.09
15591,0.09
15592,0.09
15593,0.09
15594,0.09
15595,0.09
15596,0.09
15597,0.09
15598,0.09
15599,0.09
15600,0.09
15601,0.09
15602,0.09
15603,0.09
15604,0.09
15605,0.09
15606,0.09
15607,0.09
15608,0.09
15609,0.09
15610,0.09
15611,0.09
15612,0.09
15613,0.09
15614,0.09
15615,0.09
15616,0.09
15617,0.09
15618,0.09
15619,0.09
15620,0.09
15621,0.09
15622,0.09
15623,0.09
15624,0.09
15625,0.09
15626,0.09
15627,0.09
15628,0.09
15629,0.09
15630,0.09
15631,0.09
15632,0.09
15633,0.09
15634,0.09
15635,0.09
15636,0.09
15637,0.09
15638,0.09
15639,0.09
15640,0.09
15641,0.09
15642,0.09
15643,0.09
15644,0.09
15645,0.09
15646,0.09
15647,0.09
15648,0.09
15649,0.09
15650,0.09
15651,0.09
15652,0.09
15653,0.09
15654,0.09
15655,0.09
15656,0.09
15657,0.09
15658,0.09
15659,0.09
15660,0.09
15661,0.09
15662,0.09
15663,0.09
15664,0.09
15665,0.09
15666,0.09
15667,0.09
15668,0.09
15669,0.09
15670,0.09
15671,0.09
15672,0.09
15673,0.09
15674,0.09
15675,0.09
15676,0.09
15677,0.09
15678,0.09
15679,0.09
15680,0.09
15681,0.09
15682,0.09
15683,0.09
15684,0.09
15685,0.09
15686,0.09
15687,0.09
15688,0.09
15689,0.09
15690,0.09
15691,0.09
15692,0.09
15693,0.09
15694,0.09
15695,0.09
15696,0.09
15697,0.09
15698,0.09
15699,0.09
15700,0.09
15701,0.09
15702,0.09
15703,0.09
15704,0.09
15705,0.09
15706,0.09
15707,0.09
15708,0.09
15709,0.09
15710,0.09
15711,0.09
15712,0.09
15713,0.09
15714,0.09
15715,0.09
15716,0.09
15717,0.09
15718,0.09
15719,0.09
15720,0.09
15721,0.09
15722,0.09
15723,0.09
15724,0.09
15725,0.09
15726,0.09
15727,0.09
15728,0.09
15729,0.09
15730,0.09
15731,0.09
15732,0.09
15733,0.09
15734,0.09
15735,0.09
15736,0.09
15737,0.09
15738,0.09
15739,0.09
15740,0.09
15741,0.09
15742,0.09
15743,0.09
15744,0.09
15745,0.09
15746,0.09
15747,0.09
15748,0.09
15749,0.09
15750,0.09
15751,0.09
15752,0.09
15753,0.09
15754,0.09
15755,0.09
15756,0.09
15757,0.09
15758,0.09
15759,0.09
15760,0.09
15761,0.09
15762,0.09
15763,0.09
15764,0.09
15765,0.09
15766,0.09
15767,0.09
15768,0.09
15769,0.09
15770,0.09
15771,0.09
15772,0.09
15773,0.09
15774,0.09
15775,0.09
15776,0.09
15777,0.09
15778,0.09
15779,0.09
15780,0.09
15781,0.09
15782,0.09
15783,0.09
15784,0.09
15785,0.09
15786,0.09
15787,0.09
15788,0.09
15789,0.09
15790,0.09
15791,0.09
15792,0.09
15793,0.09
15794,0.09
15795,0.09
15796,0.09
15797,0.09
15798,0.09
15799,0.09
15800,0.09
15801,0.09
15802,0.09
15803,0.09
15804,0.09
15805,0.09
15806,0.09
15807,0.09
15808,0.09
15809,0.09
15810,0.09
15811,0.09
15812,0.09
15813,0.09
15814,0.09
15815,0.09
15816,0.09
15817,0.09
15818,0.09
15819,0.09
15820,0.09
15821,0.09
15822,0.09
15823,0.09
15824,0.09
15825,0.09
15826,0.09
15827,0.09
15828,0.09
15829,0.09
15830,0.09
15831,0.09
15832,0.09
15833,0.09
15834,0.09
15835,0.09
15836,0.09
15837,0.09
15838,0.09
15839,0.09
15840,0.09
15841,0.09
15842,0.09
15843,0.09
15844,0.09
15845,0.09
15846,0.09
15847,0.09
15848,0.09
15849,0.09
15850,0.09
15851,0.09
15852,0.09
15853,0.09
15854,0.09
15855,0.09
15856,0.09
15857,0.09
15858,0.09
15859,0.09
15860,0.09
15861,0.09
15862,0.09
15863,0.09
15864,0.09
15865,0.09
15866,0.09
15867,0.09
15868,0.09
15869,0.09
15870,0.09
15871,0.09
15872,0.09
15873,0.09
15874,0.09
15875,0.09
15876,0.09
15877,0.09
15878,0.09
15879,0.09
15880,0.09
15881,0.09
15882,0.09
15883,0.09
15884,0.09
15885,0.09
15886,0.09
15887,0.09
15888,0.09
15889,0.09
15890,0.09
15891,0.09
15892,0.09
15893,0.09
15894,0.09
15895,0.09
15896,0.09
15897,0.09
15898,0.09
15899,0.09
15900,0.09
15901,0.09
15902,0.09
15903,0.09
15904,0.09
15905,0.09
15906,0.09
15907,0.09
15908,0.09
15909,0.09
15910,0.09
15911,0.09
15912,0.09
15913,0.09
15914,0.09
15915,0.09
15916,0.09
15917,0.09
15918,0.09
15919,0.09
15920,0.09
15921,0.09
15922,0.09
15923,0.09
15924,0.09
15925,0.09
15926,0.09
15927,0.09
15928,0.09
15929,0.09
15930,0.09
15931,0.09
15932,0.09
15933,0.09
15934,0.09
15935,0.09
15936,0.09
15937,0.09
15938,0.09
15939,0.09
15940,0.09
15941,0.09
15942,0.09
15943,0.09
15944,0.09
15945,0.09
15946,0.09
15947,0.09
15948,0.09
15949,0.09
15950,0.09
15951,0.09
15952,0.09
15953,0.09
15954,0.09
15955,0.09
15956,0.09
15957,0.09
15958,0.09
15959,0.09
15960,0.09
15961,0.09
15962,0.09
15963,0.09
15964,0.09
15965,0.09
15966,0.09
15967,0.09
15968,0.09
15969,0.09
15970,0.09
15971,0.09
15972,0.09
15973,0.09
15974,0.09
15975,0.09
15976,0.09
15977,0.09
15978,0.09
15979,0.09
15980,0.09
15981,0.09
15982,0.09
15983,0.09
15984,0.09
15985,0.09
15986,0.09
15987,0.09
15988,0.09
15989,0.09
15990,0.09
15991,0.09
15992,0.09
15993,0.09
15994,0.09
15995,0.09
15996,0.09
15997,0.09
15998,0.09
15999,0.09
16000,0.09
16001,0.09
16002,0.09
16003,0.09
16004,0.09
16005,0.09
16006,0.09
16007,0.09
16008,0.09
16009,0.09
16010,0.09
16011,0.09
16012,0.09
16013,0.09
16014,0.09
16015,0.09
16016,0.09
16017,0.09
16018,0.09
16019,0.09
16020,0.09
16021,0.09
16022,0.09
16023,0.09
16024,0.09
16025,0.09
16026,0.09
16027,0.09
16028,0.09
16029,0.09
16030,0.09
16031,0.09
16032,0.09
16033,0.09
16034,0.09
16035,0.09
16036,0.09
16037,0.09
16038,0.09
16039,0.09
16040,0.09
16041,0.09
16042,0.09
16043,0.09
16044,0.09
16045,0.09
16046,0.09
16047,0.09
16048,0.09
16049,0.09
16050,0.09
16051,0.09
16052,0.09
16053,0.09
16054,0.09
16055,0.09
16056,0.09
16057,0.09
16058,0.09
16059,0.09
16060,0.09
16061,0.09
16062,0.09
16063,0.09
16064,0.09
16065,0.09
16066,0.09
16067,0.09
16068,0.09
16069,0.09
16070,0.09
16071,0.09
16072,0.09
16073,0.09
16074,0.09
16075,0.09
16076,0.09
16077,0.09
16078,0.09
16079,0.09
16080,0.09
16081,0.09
16082,0.09
16083,0.09
16084,0.09
16085,0.09
16086,0.09
16087,0.09
16088,0.09
16089,0.09
16090,0.09
16091,0.09
16092,0.09
16093,0.09
16094,0.09
16095,0.09
16096,0.09
16097,0.09
16098,0.09
16099,0.09
16100,0.09
16101,0.09
16102,0.09
16103,0.09
16104,0.09
16105,0.09
16106,0.09
16107,0.09
16108,0.09
16109,0.09
16110,0.09
16111,0.09
16112,0.09
16113,0.09
16114,0.09
16115,0.09
16116,0.09
16117,0.09
16118,0.09
16119,0.09
16120,0.09
16121,0.09
16122,0.09
16123,0.09
16124,0.09
16125,0.09
16126,0.09
16127,0.09
16128,0.09
16129,0.09
16130,0.09
16131,0.09
16132,0.09
16133,0.09
16134,0.09
16135,0.09
16136,0.09
16137,0.09
16138,0.09
16139,0.09
16140,0.09
16141,0.09
16142,0.09
16143,0.09
16144,0.09
16145,0.09
16146,0.09
16147,0.09
16148,0.09
16149,0.09
16150,0.09
16151,0.09
16152,0.09
16153,0.09
16154,0.09
16155,0.09
16156,0.09
16157,0.09
16158,0.09
16159,0.09
16160,0.09
16161,0.09
16162,0.09
16163,0.09
16164,0.09
16165,0.09
16166,0.09
16167,0.09
16168,0.09
16169,0.09
16170,0.09
16171,0.09
16172,0.09
16173,0.09
16174,0.09
16175,0.09
16176,0.09
16177,0.09
16178,0.09
16179,0.09
16180,0.09
16181,0.09
16182,0.09
16183,0.09
16184,0.09
16185,0.09
16186,0.09
16187,0.09
16188,0.09
16189,0.09
16190,0.09
16191,0.09
16192,0.09
16193,0.09
16194,0.09
16195,0.09
16196,0.09
16197,0.09
16198,0.09
16199,0.09
16200,0.09
16201,0.09
16202,0.09
16203,0.09
16204,0.09
16205,0.09
16206,0.09
16207,0.09
16208,0.09
16209,0.09
16210,0.09
16211,0.09
16212,0.09
16213,0.09
16214,0.09
16215,0.09
16216,0.09
16217,0.09
16218,0.09
16219,0.09
16220,0.09
16221,0.09
16222,0.09
16223,0.09
16224,0.09
16225,0.09
16226,0.09
16227,0.09
16228,0.09
16229,0.09
16230,0.09
16231,0.09
16232,0.09
16233,0.09
16234,0.09
16235,0.09
16236,0.09
16237,0.09
16238,0.09
16239,0.09
16240,0.09
16241,0.09
16242,0.09
16243,0.09
16244,0.09
16245,0.09
16246,0.09
16247,0.09
16248,0.09
16249,0.09
16250,0.09
16251,0.09
16252,0.09
16253,0.09
16254,0.09
16255,0.09
16256,0.09
16257,0.09
16258,0.09
16259,0.09
16260,0.09
16261,0.09
16262,0.09
16263,0.09
16264,0.09
16265,0.09
16266,0.09
16267,0.09
16268,0.09
16269,0.09
16270,0.09
16271,0.09
16272,0.09
16273,0.09
16274,0.09
16275,0.09
16276,0.09
16277,0.09
16278,0.09
16279,0.09
16280,0.09
16281,0.09
16282,0.09
16283,0.09
16284,0.09
16285,0.09
16286,0.09
16287,0.09
16288,0.09
16289,0.09
16290,0.09
16291,0.09
16292,0.09
16293,0.09
16294,0.09
16295,0.09
16296,0.09
16297,0.09
16298,0.09
16299,0.09
16300,0.09
16301,0.09
16302,0.09
16303,0.09
16304,0.09
16305,0.09
16306,0.09
16307,0.09
16308,0.09
16309,0.09
16310,0.09
16311,0.09
16312,0.09
16313,0.09
16314,0.09
16315,0.09
16316,0.09
16317,0.09
16318,0.09
16319,0.09
16320,0.09
16321,0.09
16322,0.09
16323,0.09
16324,0.09
16325,0.09
16326,0.09
16327,0.09
16328,0.09
16329,0.09
16330,0.09
16331,0.09
16332,0.09
16333,0.09
16334,0.09
16335,0.09
16336,0.09
16337,0.09
16338,0.09
16339,0.09
16340,0.09
16341,0.09
16342,0.09
16343,0.09
16344,0.09
16345,0.09
16346,0.09
16347,0.09
16348,0.09
16349,0.09
16350,0.09
16351,0.09
16352,0.09
16353,0.09
16354,0.09
16355,0.09
16356,0.09
16357,0.09
16358,0.09
16359,0.09
16360,0.09
16361,0.09
16362,0.09
16363,0.09
16364,0.09
16365,0.09
16366,0.09
16367,0.09
16368,0.09
16369,0.09
16370,0.09
16371,0.09
16372,0.09
16373,0.09
16374,0.09
16375,0.09
16376,0.09
16377,0.09
16378,0.09
16379,0.09
16380,0.09
16381,0.09
16382,0.09
16383,0.09
16384,0.09
16385,0.09
16386,0.09
16387,0.09
16388,0.09
16389,0.09
16390,0.09
16391,0.09
16392,0.09
16393,0.09
16394,0.09
16395,0.09
16396,0.09
16397,0.09
16398,0.09
16399,0.09
16400,0.09
16401,0.09
16402,0.09
16403,0.09
16404,0.09
16405,0.09
16406,0.09
16407,0.09
16408,0.09
16409,0.09
16410,0.09
16411,0.09
16412,0.09
16413,0.09
16414,0.09
16415,0.09
16416,0.09
16417,0.09
16418,0.09
16419,0.09
16420,0.09
16421,0.09
16422,0.09
16423,0.09
16424,0.09
16425,0.09
16426,0.09
16427,0.09
16428,0.09
16429,0.09
16430,0.09
16431,0.09
16432,0.09
16433,0.09
16434,0.09
16435,0.09
16436,0.09
16437,0.09
16438,0.09
16439,0.09
16440,0.09
16441,0.09
16442,0.09
16443,0.09
16444,0.09
16445,0.09
16446,0.09
16447,0.09
16448,0.09
16449,0.09
16450,0.09
16451,0.09
16452,0.09
16453,0.09
16454,0.09
16455,0.09
16456,0.09
16457,0.09
16458,0.09
16459,0.09
16460,0.09
16461,0.09
16462,0.09
16463,0.09
16464,0.09
16465,0.09
16466,0.09
16467,0.09
16468,0.09
16469,0.09
16470,0.09
16471,0.09
16472,0.09
16473,0.09
16474,0.09
16475,0.09
16476,0.09
16477,0.09
16478,0.09
16479,0.09
16480,0.09
16481,0.09
16482,0.09
16483,0.09
16484,0.09
16485,0.09
16486,0.09
16487,0.09
16488,0.09
16489,0.09
16490,0.09
16491,0.09
16492,0.09
16493,0.09
16494,0.09
16495,0.09
16496,0.09
16497,0.09
16498,0.09
16499,0.09
16500,0.09
16501,0.09
16502,0.09
16503,0.09
16504,0.09
16505,0.09
16506,0.09
16507,0.09
16508,0.09
16509,0.09
16510,0.09
16511,0.09
16512,0.09
16513,0.09
16514,0.09
16515,0.09
16516,0.09
16517,0.09
16518,0.09
16519,0.09
16520,0.09
16521,0.09
16522,0.09
16523,0.09
16524,0.09
16525,0.09
16526,0.09
16527,0.09
16528,0.09
16529,0.09
16530,0.09
16531,0.09
16532,0.09
16533,0.09
16534,0.09
16535,0.09
16536,0.09
16537,0.09
16538,0.09
16539,0.09
16540,0.09
16541,0.09
16542,0.09
16543,0.09
16544,0.09
16545,0.09
16546,0.09
16547,0.09
16548,0.09
16549,0.09
16550,0.09
16551,0.09
16552,0.09
16553,0.09
16554,0.09
16555,0.09
16556,0.09
16557,0.09
16558,0.09
16559,0.09
16560,0.09
16561,0.09
16562,0.09
16563,0.09
16564,0.09
16565,0.09
16566,0.09
16567,0.09
16568,0.09
16569,0.09
16570,0.09
16571,0.09
16572,0.09
16573,0.09
16574,0.09
16575,0.09
16576,0.09
16577,0.09
16578,0.09
16579,0.09
16580,0.09
16581,0.09
16582,0.09
16583,0.09
16584,0.09
16585,0.09
16586,0.09
16587,0.09
16588,0.09
16589,0.09
16590,0.09
16591,0.09
16592,0.09
16593,0.09
16594,0.09
16595,0.09
16596,0.09
16597,0.09
16598,0.09
16599,0.09
16600,0.09
16601,0.09
16602,0.09
16603,0.09
16604,0.09
16605,0.09
16606,0.09
16607,0.09
16608,0.09
16609,0.09
16610,0.09
16611,0.09
16612,0.09
16613,0.09
16614,0.09
16615,0.09
16616,0.09
16617,0.09
16618,0.09
16619,0.09
16620,0.09
16621,0.09
16622,0.09
16623,0.09
16624,0.09
16625,0.09
16626,0.09
16627,0.09
16628,0.09
16629,0.09
16630,0.09
16631,0.09
16632,0.09
16633,0.09
16634,0.09
16635,0.09
16636,0.09
16637,0.09
16638,0.09
16639,0.09
16640,0.09
16641,0.09
16642,0.09
16643,0.09
16644,0.09
16645,0.09
16646,0.09
16647,0.09
16648,0.09
16649,0.09
16650,0.09
16651,0.09
16652,0.09
16653,0.09
16654,0.09
16655,0.09
16656,0.09
16657,0.09
16658,0.09
16659,0.09
16660,0.09
16661,0.09
16662,0.09
16663,0.09
16664,0.09
16665,0.09
16666,0.09
16667,0.09
16668,0.09
16669,0.09
16670,0.09
16671,0.09
16672,0.09
16673,0.09
16674,0.09
16675,0.09
16676,0.09
16677,0.09
16678,0.09
16679,0.09
16680,0.09
16681,0.09
16682,0.09
16683,0.09
16684,0.09
16685,0.09
16686,0.09
16687,0.09
16688,0.09
16689,0.09
16690,0.09
16691,0.09
16692,0.09
16693,0.09
16694,0.09
16695,0.09
16696,0.09
16697,0.09
16698,0.09
16699,0.09
16700,0.09
16701,0.09
16702,0.09
16703,0.09
16704,0.09
16705,0.09
16706,0.09
16707,0.09
16708,0.09
16709,0.09
16710,0.09
16711,0.09
16712,0.09
16713,0.09
16714,0.09
16715,0.09
16716,0.09
16717,0.09
16718,0.09
16719,0.09
16720,0.09
16721,0.09
16722,0.09
16723,0.09
16724,0.09
16725,0.09
16726,0.09
16727,0.09
16728,0.09
16729,0.09
16730,0.09
16731,0.1
16732,0.1
16733,0.1
16734,0.1
16735,0.1
16736,0.1
16737,0.1
16738,0.1
16739,0.1
16740,0.1
16741,0.1
16742,0.1
16743,0.1
16744,0.1
16745,0.1
16746,0.1
16747,0.1
16748,0.1
16749,0.1
16750,0.1
16751,0.1
16752,0.1
16753,0.1
16754,0.1
16755,0.1
16756,0.1
16757,0.1
16758,0.1
16759,0.1
16760,0.1
16761,0.1
16762,0.1
16763,0.1
16764,0.1
16765,0.1
16766,0.1
16767,0.1
16768,0.1
16769,0.1
16770,0.1
16771,0.1
16772,0.1
16773,0.1
16774,0.1
16775,0.1
16776,0.1
16777,0.1
16778,0.1
16779,0.1
16780,0.1
16781,0.1
16782,0.1
16783,0.1
16784,0.1
16785,0.1
16786,0.1
16787,0.1
16788,0.1
16789,0.1
16790,0.1
16791,0.1
16792,0.1
16793,0.1
16794,0.1
16795,0.1
16796,0.1
16797,0.1
16798,0.1
16799,0.1
16800,0.1
16801,0.1
16802,0.1
16803,0.1
16804,0.1
16805,0.1
16806,0.1
16807,0.1
16808,0.1
16809,0.1
16810,0.1
16811,0.1
16812,0.1
16813,0.1
16814,0.1
16815,0.1
16816,0.1
16817,0.1
16818,0.1
16819,0.1
16820,0.1
16821,0.1
16822,0.1
16823,0.1
16824,0.1
16825,0.1
16826,0.1
16827,0.1
16828,0.1
16829,0.1
16830,0.1
16831,0.1
16832,0.1
16833,0.1
16834,0.1
16835,0.1
16836,0.1
16837,0.1
16838,0.1
16839,0.1
16840,0.1
16841,0.1
16842,0.1
16843,0.1
16844,0.1
16845,0.1
16846,0.1
16847,0.1
16848,0.1
16849,0.1
16850,0.1
16851,0.1
16852,0.1
16853,0.1
16854,0.1
16855,0.1
16856,0.1
16857,0.1
16858,0.1
16859,0.1
16860,0.1
16861,0.1
16862,0.1
16863,0.1
16864,0.1
16865,0.1
16866,0.1
16867,0.1
16868,0.1
16869,0.1
16870,0.1
16871,0.1
16872,0.1
16873,0.1
16874,0.1
16875,0.1
16876,0.1
16877,0.1
16878,0.1
16879,0.1
16880,0.1
16881,0.1
16882,0.1
16883,0.1
16884,0.1
16885,0.1
16886,0.1
16887,0.1
16888,0.1
16889,0.1
16890,0.1
16891,0.1
16892,0.1
16893,0.1
16894,0.1
16895,0.1
16896,0.1
16897,0.1
16898,0.1
16899,0.1
16900,0.1
16901,0.1
16902,0.1
16903,0.1
16904,0.1
16905,0.1
16906,0.1
16907,0.1
16908,0.1
16909,0.1
16910,0.1
16911,0.1
16912,0.1
16913,0.1
16914,0.1
16915,0.1
16916,0.1
16917,0.1
16918,0.1
16919,0.1
16920,0.1
16921,0.1
16922,0.1
16923,0.1
16924,0.1
16925,0.1
16926,0.1
16927,0.1
16928,0.1
16929,0.1
16930,0.1
16931,0.1
16932,0.1
16933,0.1
16934,0.1
16935,0.1
16936,0.1
16937,0.1
16938,0.1
16939,0.1
16940,0.1
16941,0.1
16942,0.1
16943,0.1
16944,0.1
16945,0.1
16946,0.1
16947,0.1
16948,0.1
16949,0.1
16950,0.1
16951,0.1
16952,0.1
16953,0.1
16954,0.1
16955,0.1
16956,0.1
16957,0.1
16958,0.1
16959,0.1
16960,0.1
16961,0.1
16962,0.1
16963,0.1
16964,0.1
16965,0.1
16966,0.1
16967,0.1
16968,0.1
16969,0.1
16970,0.1
16971,0.1
16972,0.1
16973,0.1
16974,0.1
16975,0.1
16976,0.1
16977,0.1
16978,0.1
16979,0.1
16980,0.1
16981,0.1
16982,0.1
16983,0.1
16984,0.1
16985,0.1
16986,0.1
16987,0.1
16988,0.1
16989,0.1
16990,0.1
16991,0.1
16992,0.1
16993,0.1
16994,0.1
16995,0.1
16996,0.1
16997,0.1
16998,0.1
16999,0.1
17000,0.1
17001,0.1
17002,0.1
17003,0.1
17004,0.1
17005,0.1
17006,0.1
17007,0.1
17008,0.1
17009,0.1
17010,0.1
17011,0.1
17012,0.1
17013,0.1
17014,0.1
17015,0.1
17016,0.1
17017,0.1
17018,0.1
17019,0.1
17020,0.1
17021,0.1
17022,0.1
17023,0.1
17024,0.1
17025,0.1
17026,0.1
17027,0.1
17028,0.1
17029,0.1
17030,0.1
17031,0.1
17032,0.1
17033,0.1
17034,0.1
17035,0.1
17036,0.1
17037,0.1
17038,0.1
17039,0.1
17040,0.1
17041,0.1
17042,0.1
17043,0.1
17044,0.1
17045,0.1
17046,0.1
17047,0.1
17048,0.1
17049,0.1
17050,0.1
17051,0.1
17052,0.1
17053,0.1
17054,0.1
17055,0.1
17056,0.1
17057,0.1
17058,0.1
17059,0.1
17060,0.1
17061,0.1
17062,0.1
17063,0.1
17064,0.1
17065,0.1
17066,0.1
17067,0.1
17068,0.1
17069,0.1
17070,0.1
17071,0.1
17072,0.1
17073,0.1
17074,0.1
17075,0.1
17076,0.1
17077,0.1
17078,0.1
17079,0.1
17080,0.1
17081,0.1
17082,0.1
17083,0.1
17084,0.1
17085,0.1
17086,0.1
17087,0.1
17088,0.1
17089,0.1
17090,0.1
17091,0.1
17092,0.1
17093,0.1
17094,0.1
17095,0.1
17096,0.1
17097,0.1
17098,0.1
17099,0.1
17100,0.1
17101,0.1
17102,0.1
17103,0.1
17104,0.1
17105,0.1
17106,0.1
17107,0.1
17108,0.1
17109,0.1
17110,0.1
17111,0.1
17112,0.1
17113,0.1
17114,0.1
17115,0.1
17116,0.1
17117,0.1
17118,0.1
17119,0.1
17120,0.1
17121,0.1
17122,0.1
17123,0.1
17124,0.1
17125,0.1
17126,0.1
17127,0.1
17128,0.1
17129,0.1
17130,0.1
17131,0.1
17132,0.1
17133,0.1
17134,0.1
17135,0.1
17136,0.1
17137,0.1
17138,0.1
17139,0.1
17140,0.1
17141,0.1
17142,0.1
17143,0.1
17144,0.1
17145,0.1
17146,0.1
17147,0.1
17148,0.1
17149,0.1
17150,0.1
17151,0.1
17152,0.1
17153,0.1
17154,0.1
17155,0.1
17156,0.1
17157,0.1
17158,0.1
17159,0.1
17160,0.1
17161,0.1
17162,0.1
17163,0.1
17164,0.1
17165,0.1
17166,0.1
17167,0.1
17168,0.1
17169,0.1
17170,0.1
17171,0.1
17172,0.1
17173,0.1
17174,0.1
17175,0.1
17176,0.1
17177,0.1
17178,0.1
17179,0.1
17180,0.1
17181,0.1
17182,0.1
17183,0.1
17184,0.1
17185,0.1
17186,0.1
17187,0.1
17188,0.1
17189,0.1
17190,0.1
17191,0.1
17192,0.1
17193,0.1
17194,0.1
17195,0.1
17196,0.1
17197,0.1
17198,0.1
17199,0.1
17200,0.1
17201,0.1
17202,0.1
17203,0.1
17204,0.1
17205,0.1
17206,0.1
17207,0.1
17208,0.1
17209,0.1
17210,0.1
17211,0.1
17212,0.1
17213,0.1
17214,0.1
17215,0.1
17216,0.1
17217,0.1
17218,0.1
17219,0.1
17220,0.1
17221,0.1
17222,0.1
17223,0.1
17224,0.1
17225,0.1
17226,0.1
17227,0.1
17228,0.1
17229,0.1
17230,0.1
17231,0.1
17232,0.1
17233,0.1
17234,0.1
17235,0.1
17236,0.1
17237,0.1
17238,0.1
17239,0.1
17240,0.1
17241,0.1
17242,0.1
17243,0.1
17244,0.1
17245,0.1
17246,0.1
17247,0.1
17248,0.1
17249,0.1
17250,0.1
17251,0.1
17252,0.1
17253,0.1
17254,0.1
17255,0.1
17256,0.1
17257,0.1
17258,0.1
17259,0.1
17260,0.1
17261,0.1
17262,0.1
17263,0.1
17264,0.1
17265,0.1
17266,0.1
17267,0.1
17268,0.1
17269,0.1
17270,0.1
17271,0.1
17272,0.1
17273,0.1
17274,0.1
17275,0.1
17276,0.1
17277,0.1
17278,0.1
17279,0.1
17280,0.1
17281,0.1
17282,0.1
17283,0.1
17284,0.1
17285,0.1
17286,0.1
17287,0.1
17288,0.1
17289,0.1
17290,0.1
17291,0.1
17292,0.1
17293,0.1
17294,0.1
17295,0.1
17296,0.1
17297,0.1
17298,0.1
17299,0.1
17300,0.1
17301,0.1
17302,0.1
17303,0.1
17304,0.1
17305,0.1
17306,0.1
17307,0.1
17308,0.1
17309,0.1
17310,0.1
17311,0.1
17312,0.1
17313,0.1
17314,0.1
17315,0.1
17316,0.1
17317,0.1
17318,0.1
17319,0.1
17320,0.1
17321,0.1
17322,0.1
17323,0.1
17324,0.1
17325,0.1
17326,0.1
17327,0.1
17328,0.1
17329,0.1
17330,0.1
17331,0.1
17332,0.1
17333,0.1
17334,0.1
17335,0.1
17336,0.1
17337,0.1
17338,0.1
17339,0.1
17340,0.1
17341,0.1
17342,0.1
17343,0.1
17344,0.1
17345,0.1
17346,0.1
17347,0.1
17348,0.1
17349,0.1
17350,0.1
17351,0.1
17352,0.1
17353,0.1
17354,0.1
17355,0.1
17356,0.1
17357,0.1
17358,0.1
17359,0.1
17360,0.1
17361,0.1
17362,0.1
17363,0.1
17364,0.1
17365,0.1
17366,0.1
17367,0.1
17368,0.1
17369,0.1
17370,0.1
17371,0.1
17372,0.1
17373,0.1
17374,0.1
17375,0.1
17376,0.1
17377,0.1
17378,0.1
17379,0.1
17380,0.1
17381,0.1
17382,0.1
17383,0.1
17384,0.1
17385,0.1
17386,0.1
17387,0.1
17388,0.1
17389,0.1
17390,0.1
17391,0.1
17392,0.1
17393,0.1
17394,0.1
17395,0.1
17396,0.1
17397,0.1
17398,0.1
17399,0.1
17400,0.1
17401,0.1
17402,0.1
17403,0.1
17404,0.1
17405,0.1
17406,0.1
17407,0.1
17408,0.1
17409,0.1
17410,0.1
17411,0.1
17412,0.1
17413,0.1
17414,0.1
17415,0.1
17416,0.1
17417,0.1
17418,0.1
17419,0.1
17420,0.1
17421,0.1
17422,0.1
17423,0.1
17424,0.1
17425,0.1
17426,0.1
17427,0.1
17428,0.1
17429,0.1
17430,0.1
17431,0.1
17432,0.1
17433,0.1
17434,0.1
17435,0.1
17436,0.1
17437,0.1
17438,0.1
17439,0.1
17440,0.1
17441,0.1
17442,0.1
17443,0.1
17444,0.1
17445,0.1
17446,0.1
17447,0.1
17448,0.1
17449,0.1
17450,0.1
17451,0.1
17452,0.1
17453,0.1
17454,0.1
17455,0.1
17456,0.1
17457,0.1
17458,0.1
17459,0.1
17460,0.1
17461,0.1
17462,0.1
17463,0.1
17464,0.1
17465,0.1
17466,0.1
17467,0.1
17468,0.1
17469,0.1
17470,0.1
17471,0.1
17472,0.1
17473,0.1
17474,0.1
17475,0.1
17476,0.1
17477,0.1
17478,0.1
17479,0.1
17480,0.1
17481,0.1
17482,0.1
17483,0.1
17484,0.1
17485,0.1
17486,0.1
17487,0.1
17488,0.1
17489,0.1
17490,0.1
17491,0.1
17492,0.1
17493,0.1
17494,0.1
17495,0.1
17496,0.1
17497,0.1
17498,0.1
17499,0.1
17500,0.1
17501,0.1
17502,0.1
17503,0.1
17504,0.1
17505,0.1
17506,0.1
17507,0.1
17508,0.1
17509,0.1
17510,0.1
17511,0.1
17512,0.1
17513,0.1
17514,0.1
17515,0.1
17516,0.1
17517,0.1
17518,0.1
17519,0.1
17520,0.1
17521,0.1
17522,0.1
17523,0.1
17524,0.1
17525,0.1
17526,0.1
17527,0.1
17528,0.1
17529,0.1
17530,0.1
17531,0.1
17532,0.1
17533,0.1
17534,0.1
17535,0.1
17536,0.1
17537,0.1
17538,0.1
17539,0.1
17540,0.1
17541,0.1
17542,0.1
17543,0.1
17544,0.1
17545,0.1
17546,0.1
17547,0.1
17548,0.1
17549,0.1
17550,0.1
17551,0.1
17552,0.1
17553,0.1
17554,0.1
17555,0.1
17556,0.1
17557,0.1
17558,0.1
17559,0.1
17560,0.1
17561,0.1
17562,0.1
17563,0.1
17564,0.1
17565,0.1
17566,0.1
17567,0.1
17568,0.1
17569,0.1
17570,0.1
17571,0.1
17572,0.1
17573,0.1
17574,0.1
17575,0.1
17576,0.1
17577,0.1
