,quantity
11037,0.03
11038,0.03
11039,0.03
11040,0.03
11041,0.03
11042,0.03
11043,0.03
11044,0.03
11045,0.03
11046,0.03
11047,0.03
11048,0.03
11049,0.03
11050,0.04
11051,0.04
11052,0.04
11053,0.04
11054,0.04
11055,0.04
11056,0.04
11057,0.04
11058,0.04
11059,0.04
11060,0.04
11061,0.04
11062,0.04
11063,0.05
11064,0.05
11065,0.05
11066,0.05
11067,0.05
11068,0.05
11069,0.05
11070,0.05
11071,0.05
11072,0.05
11073,0.05
11074,0.05
11075,0.05
11076,0.06
11077,0.06
11078,0.06
11079,0.06
11080,0.06
11081,0.06
11082,0.06
11083,0.06
11084,0.06
11085,0.06
11086,0.06
11087,0.06
11088,0.06
11089,0.07
11090,0.07
11091,0.07
11092,0.07
11093,0.07
11094,0.07
11095,0.07
11096,0.07
11097,0.07
11098,0.07
11099,0.07
11100,0.07
11101,0.07
11102,0.08
11103,0.08
11104,0.08
11105,0.08
11106,0.08
11107,0.08
11108,0.08
11109,0.08
11110,0.08
11111,0.08
11112,0.08
11113,0.08
11114,0.08
11115,0.09
11116,0.09
11117,0.09
11118,0.09
11119,0.09
11120,0.09
11121,0.09
11122,0.09
11123,0.09
11124,0.09
11125,0.09
11126,0.09
11127,0.09
11128,0.1
11129,0.1
11130,0.1
11131,0.1
11132,0.1
11133,0.1
11134,0.1
11135,0.1
11136,0.1
11137,0.1
11138,0.1
11139,0.1
11140,0.1
11141,0.12
11142,0.12
11143,0.12
11144,0.12
11145,0.12
11146,0.12
11147,0.12
11148,0.12
11149,0.12
11150,0.12
11151,0.12
11152,0.12
11153,0.12
11154,0.01
11155,0.01
11156,0.01
11157,0.01
11158,0.01
11159,0.01
11160,0.01
11161,0.01
11162,0.01
11163,0.01
11164,0.01
11165,0.01
11166,0.01
11167,0.02
11168,0.02
11169,0.02
11170,0.02
11171,0.02
11172,0.02
11173,0.02
11174,0.02
11175,0.02
11176,0.02
11177,0.02
11178,0.02
11179,0.02
11180,0.03
11181,0.03
11182,0.03
11183,0.03
11184,0.03
11185,0.03
11186,0.03
11187,0.03
11188,0.03
11189,0.03
11190,0.03
11191,0.03
11192,0.03
11193,0.04
11194,0.04
11195,0.04
11196,0.04
11197,0.04
11198,0.04
11199,0.04
11200,0.04
11201,0.04
11202,0.04
11203,0.04
11204,0.04
11205,0.04
11206,0.05
11207,0.05
11208,0.05
11209,0.05
11210,0.05
11211,0.05
11212,0.05
11213,0.05
11214,0.05
11215,0.05
11216,0.05
11217,0.05
11218,0.05
11219,0.06
11220,0.06
11221,0.06
11222,0.06
11223,0.06
11224,0.06
11225,0.06
11226,0.06
11227,0.06
11228,0.06
11229,0.06
11230,0.06
11231,0.06
11232,0.07
11233,0.07
11234,0.07
11235,0.07
11236,0.07
11237,0.07
11238,0.07
11239,0.07
11240,0.07
11241,0.07
11242,0.07
11243,0.07
11244,0.07
11245,0.08
11246,0.08
11247,0.08
11248,0.08
11249,0.08
11250,0.08
11251,0.08
11252,0.08
11253,0.08
11254,0.08
11255,0.08
11256,0.08
11257,0.08
11258,0.09
11259,0.09
11260,0.09
11261,0.09
11262,0.09
11263,0.09
11264,0.09
11265,0.09
11266,0.09
11267,0.09
11268,0.09
11269,0.09
11270,0.09
11271,0.1
11272,0.1
11273,0.1
11274,0.1
11275,0.1
11276,0.1
11277,0.1
11278,0.1
11279,0.1
11280,0.1
11281,0.1
11282,0.1
11283,0.1
11284,0.12
11285,0.12
11286,0.12
11287,0.12
11288,0.12
11289,0.12
11290,0.12
11291,0.12
11292,0.12
11293,0.12
11294,0.12
11295,0.12
11296,0.12
11297,0.01
11298,0.01
11299,0.01
11300,0.01
11301,0.01
11302,0.01
11303,0.01
11304,0.01
11305,0.01
11306,0.01
11307,0.01
11308,0.01
11309,0.01
11310,0.02
11311,0.02
11312,0.02
11313,0.02
11314,0.02
11315,0.02
11316,0.02
11317,0.02
11318,0.02
11319,0.02
11320,0.02
11321,0.02
11322,0.02
11323,0.03
11324,0.03
11325,0.03
11326,0.03
11327,0.03
11328,0.03
11329,0.03
11330,0.03
11331,0.03
11332,0.03
11333,0.03
11334,0.03
11335,0.03
11336,0.04
11337,0.04
11338,0.04
11339,0.04
11340,0.04
11341,0.04
11342,0.04
11343,0.04
11344,0.04
11345,0.04
11346,0.04
11347,0.04
11348,0.04
11349,0.05
11350,0.05
11351,0.05
11352,0.05
11353,0.05
11354,0.05
11355,0.05
11356,0.05
11357,0.05
11358,0.05
11359,0.05
11360,0.05
11361,0.05
11362,0.06
11363,0.06
11364,0.06
11365,0.06
11366,0.06
11367,0.06
11368,0.06
11369,0.06
11370,0.06
11371,0.06
11372,0.06
11373,0.06
11374,0.06
11375,0.07
11376,0.07
11377,0.07
11378,0.07
11379,0.07
11380,0.07
11381,0.07
11382,0.07
11383,0.07
11384,0.07
11385,0.07
11386,0.07
11387,0.07
11388,0.08
11389,0.08
11390,0.08
11391,0.08
11392,0.08
11393,0.08
11394,0.08
11395,0.08
11396,0.08
11397,0.08
11398,0.08
11399,0.08
11400,0.08
11401,0.09
11402,0.09
11403,0.09
11404,0.09
11405,0.09
11406,0.09
11407,0.09
11408,0.09
11409,0.09
11410,0.09
11411,0.09
11412,0.09
11413,0.09
11414,0.1
11415,0.1
11416,0.1
11417,0.1
11418,0.1
11419,0.1
11420,0.1
11421,0.1
11422,0.1
11423,0.1
11424,0.1
11425,0.1
11426,0.1
11427,0.12
11428,0.12
11429,0.12
11430,0.12
11431,0.12
11432,0.12
11433,0.12
11434,0.12
11435,0.12
11436,0.12
11437,0.12
11438,0.12
11439,0.12
11440,0.01
11441,0.01
11442,0.01
11443,0.01
11444,0.01
11445,0.01
11446,0.01
11447,0.01
11448,0.01
11449,0.01
11450,0.01
11451,0.01
11452,0.01
11453,0.02
11454,0.02
11455,0.02
11456,0.02
11457,0.02
11458,0.02
11459,0.02
11460,0.02
11461,0.02
11462,0.02
11463,0.02
11464,0.02
11465,0.02
11466,0.03
11467,0.03
11468,0.03
11469,0.03
11470,0.03
11471,0.03
11472,0.03
11473,0.03
11474,0.03
11475,0.03
11476,0.03
11477,0.03
11478,0.03
11479,0.04
11480,0.04
11481,0.04
11482,0.04
11483,0.04
11484,0.04
11485,0.04
11486,0.04
11487,0.04
11488,0.04
11489,0.04
11490,0.04
11491,0.04
11492,0.05
11493,0.05
11494,0.05
11495,0.05
11496,0.05
11497,0.05
11498,0.05
11499,0.05
11500,0.05
11501,0.05
11502,0.05
11503,0.05
11504,0.05
11505,0.06
11506,0.06
11507,0.06
11508,0.06
11509,0.06
11510,0.06
11511,0.06
11512,0.06
11513,0.06
11514,0.06
11515,0.06
11516,0.06
11517,0.06
11518,0.07
11519,0.07
11520,0.07
11521,0.07
11522,0.07
11523,0.07
11524,0.07
11525,0.07
11526,0.07
11527,0.07
11528,0.07
11529,0.07
11530,0.07
11531,0.08
11532,0.08
11533,0.08
11534,0.08
11535,0.08
11536,0.08
11537,0.08
11538,0.08
11539,0.08
11540,0.08
11541,0.08
11542,0.08
11543,0.08
11544,0.09
11545,0.09
11546,0.09
11547,0.09
11548,0.09
11549,0.09
11550,0.09
11551,0.09
11552,0.09
11553,0.09
11554,0.09
11555,0.09
11556,0.09
11557,0.1
11558,0.1
11559,0.1
11560,0.1
11561,0.1
11562,0.1
11563,0.1
11564,0.1
11565,0.1
11566,0.1
11567,0.1
11568,0.1
11569,0.1
11570,0.12
11571,0.12
11572,0.12
11573,0.12
11574,0.12
11575,0.12
11576,0.12
11577,0.12
11578,0.12
11579,0.12
11580,0.12
11581,0.12
11582,0.12
11583,0.01
11584,0.01
11585,0.01
11586,0.01
11587,0.01
11588,0.01
11589,0.01
11590,0.01
11591,0.01
11592,0.01
11593,0.01
11594,0.01
11595,0.01
11596,0.02
11597,0.02
11598,0.02
11599,0.02
11600,0.02
11601,0.02
11602,0.02
11603,0.02
11604,0.02
11605,0.02
11606,0.02
11607,0.02
11608,0.02
11609,0.03
11610,0.03
11611,0.03
11612,0.03
11613,0.03
11614,0.03
11615,0.03
11616,0.03
11617,0.03
11618,0.03
11619,0.03
11620,0.03
11621,0.03
11622,0.04
11623,0.04
11624,0.04
11625,0.04
11626,0.04
11627,0.04
11628,0.04
11629,0.04
11630,0.04
11631,0.04
11632,0.04
11633,0.04
11634,0.04
11635,0.05
11636,0.05
11637,0.05
11638,0.05
11639,0.05
11640,0.05
11641,0.05
11642,0.05
11643,0.05
11644,0.05
11645,0.05
11646,0.05
11647,0.05
11648,0.06
11649,0.06
11650,0.06
11651,0.06
11652,0.06
11653,0.06
11654,0.06
11655,0.06
11656,0.06
11657,0.06
11658,0.06
11659,0.06
11660,0.06
11661,0.07
11662,0.07
11663,0.07
11664,0.07
11665,0.07
11666,0.07
11667,0.07
11668,0.07
11669,0.07
11670,0.07
11671,0.07
11672,0.07
11673,0.07
11674,0.08
11675,0.08
11676,0.08
11677,0.08
11678,0.08
11679,0.08
11680,0.08
11681,0.08
11682,0.08
11683,0.08
11684,0.08
11685,0.08
11686,0.08
11687,0.09
11688,0.09
11689,0.09
11690,0.09
11691,0.09
11692,0.09
11693,0.09
11694,0.09
11695,0.09
11696,0.09
11697,0.09
11698,0.09
11699,0.09
11700,0.1
11701,0.1
11702,0.1
11703,0.1
11704,0.1
11705,0.1
11706,0.1
11707,0.1
11708,0.1
11709,0.1
11710,0.1
11711,0.1
11712,0.1
11713,0.12
11714,0.12
11715,0.12
11716,0.12
11717,0.12
11718,0.12
11719,0.12
11720,0.12
11721,0.12
11722,0.12
11723,0.12
11724,0.12
11725,0.12
11726,0.01
11727,0.01
11728,0.01
11729,0.01
11730,0.01
11731,0.01
11732,0.01
11733,0.01
11734,0.01
11735,0.01
11736,0.01
11737,0.01
11738,0.01
11739,0.02
11740,0.02
11741,0.02
11742,0.02
11743,0.02
11744,0.02
11745,0.02
11746,0.02
11747,0.02
11748,0.02
11749,0.02
11750,0.02
11751,0.02
11752,0.03
11753,0.03
11754,0.03
11755,0.03
11756,0.03
11757,0.03
11758,0.03
11759,0.03
11760,0.03
11761,0.03
11762,0.03
11763,0.03
11764,0.03
11765,0.04
11766,0.04
11767,0.04
11768,0.04
11769,0.04
11770,0.04
11771,0.04
11772,0.04
11773,0.04
11774,0.04
11775,0.04
11776,0.04
11777,0.04
11778,0.05
11779,0.05
11780,0.05
11781,0.05
11782,0.05
11783,0.05
11784,0.05
11785,0.05
11786,0.05
11787,0.05
11788,0.05
11789,0.05
11790,0.05
11791,0.06
11792,0.06
11793,0.06
11794,0.06
11795,0.06
11796,0.06
11797,0.06
11798,0.06
11799,0.06
11800,0.06
11801,0.06
11802,0.06
11803,0.06
11804,0.07
11805,0.07
11806,0.07
11807,0.07
11808,0.07
11809,0.07
11810,0.07
11811,0.07
11812,0.07
11813,0.07
11814,0.07
11815,0.07
11816,0.07
11817,0.08
11818,0.08
11819,0.08
11820,0.08
11821,0.08
11822,0.08
11823,0.08
11824,0.08
11825,0.08
11826,0.08
11827,0.08
11828,0.08
11829,0.08
11830,0.09
11831,0.09
11832,0.09
11833,0.09
11834,0.09
11835,0.09
11836,0.09
11837,0.09
11838,0.09
11839,0.09
11840,0.09
11841,0.09
11842,0.09
11843,0.1
11844,0.1
11845,0.1
11846,0.1
11847,0.1
11848,0.1
11849,0.1
11850,0.1
11851,0.1
11852,0.1
11853,0.1
11854,0.1
11855,0.1
11856,0.12
11857,0.12
11858,0.12
11859,0.12
11860,0.12
11861,0.12
11862,0.12
11863,0.12
11864,0.12
11865,0.12
11866,0.12
11867,0.12
11868,0.12
11869,0.01
11870,0.01
11871,0.01
11872,0.01
11873,0.01
11874,0.01
11875,0.01
11876,0.01
11877,0.01
11878,0.01
11879,0.01
11880,0.01
11881,0.01
11882,0.02
11883,0.02
11884,0.02
11885,0.02
11886,0.02
11887,0.02
11888,0.02
11889,0.02
11890,0.02
11891,0.02
11892,0.02
11893,0.02
11894,0.02
11895,0.03
11896,0.03
11897,0.03
11898,0.03
11899,0.03
11900,0.03
11901,0.03
11902,0.03
11903,0.03
11904,0.03
11905,0.03
11906,0.03
11907,0.03
11908,0.04
11909,0.04
11910,0.04
11911,0.04
11912,0.04
11913,0.04
11914,0.04
11915,0.04
11916,0.04
11917,0.04
11918,0.04
11919,0.04
11920,0.04
11921,0.05
11922,0.05
11923,0.05
11924,0.05
11925,0.05
11926,0.05
11927,0.05
11928,0.05
11929,0.05
11930,0.05
11931,0.05
11932,0.05
11933,0.05
11934,0.06
11935,0.06
11936,0.06
11937,0.06
11938,0.06
11939,0.06
11940,0.06
11941,0.06
11942,0.06
11943,0.06
11944,0.06
11945,0.06
11946,0.06
11947,0.07
11948,0.07
11949,0.07
11950,0.07
11951,0.07
11952,0.07
11953,0.07
11954,0.07
11955,0.07
11956,0.07
11957,0.07
11958,0.07
11959,0.07
11960,0.08
11961,0.08
11962,0.08
11963,0.08
11964,0.08
11965,0.08
11966,0.08
11967,0.08
11968,0.08
11969,0.08
11970,0.08
11971,0.08
11972,0.08
11973,0.09
11974,0.09
11975,0.09
11976,0.09
11977,0.09
11978,0.09
11979,0.09
11980,0.09
11981,0.09
11982,0.09
11983,0.09
11984,0.09
11985,0.09
11986,0.1
11987,0.1
11988,0.1
11989,0.1
11990,0.1
11991,0.1
11992,0.1
11993,0.1
11994,0.1
11995,0.1
11996,0.1
11997,0.1
11998,0.1
11999,0.12
12000,0.12
12001,0.12
12002,0.12
12003,0.12
12004,0.12
12005,0.12
12006,0.12
12007,0.12
12008,0.12
12009,0.12
12010,0.12
12011,0.12
12012,0.01
12013,0.01
12014,0.01
12015,0.01
12016,0.01
12017,0.01
12018,0.01
12019,0.01
12020,0.01
12021,0.01
12022,0.01
12023,0.01
12024,0.01
12025,0.02
12026,0.02
12027,0.02
12028,0.02
12029,0.02
12030,0.02
12031,0.02
12032,0.02
12033,0.02
12034,0.02
12035,0.02
12036,0.02
12037,0.02
12038,0.03
12039,0.03
12040,0.03
12041,0.03
12042,0.03
12043,0.03
12044,0.03
12045,0.03
12046,0.03
12047,0.03
12048,0.03
12049,0.03
12050,0.03
12051,0.04
12052,0.04
12053,0.04
12054,0.04
12055,0.04
12056,0.04
12057,0.04
12058,0.04
12059,0.04
12060,0.04
12061,0.04
12062,0.04
12063,0.04
12064,0.05
12065,0.05
12066,0.05
12067,0.05
12068,0.05
12069,0.05
12070,0.05
12071,0.05
12072,0.05
12073,0.05
12074,0.05
12075,0.05
12076,0.05
12077,0.06
12078,0.06
12079,0.06
12080,0.06
12081,0.06
12082,0.06
12083,0.06
12084,0.06
12085,0.06
12086,0.06
12087,0.06
12088,0.06
12089,0.06
12090,0.07
12091,0.07
12092,0.07
12093,0.07
12094,0.07
12095,0.07
12096,0.07
12097,0.07
12098,0.07
12099,0.07
12100,0.07
12101,0.07
12102,0.07
12103,0.08
12104,0.08
12105,0.08
12106,0.08
12107,0.08
12108,0.08
12109,0.08
12110,0.08
12111,0.08
12112,0.08
12113,0.08
12114,0.08
12115,0.08
12116,0.09
12117,0.09
12118,0.09
12119,0.09
12120,0.09
12121,0.09
12122,0.09
12123,0.09
12124,0.09
12125,0.09
12126,0.09
12127,0.09
12128,0.09
12129,0.1
12130,0.1
12131,0.1
12132,0.1
12133,0.1
12134,0.1
12135,0.1
12136,0.1
12137,0.1
12138,0.1
12139,0.1
12140,0.1
12141,0.1
12142,0.12
12143,0.12
12144,0.12
12145,0.12
12146,0.12
12147,0.12
12148,0.12
12149,0.12
12150,0.12
12151,0.12
12152,0.12
12153,0.12
12154,0.12
12155,0.01
12156,0.01
12157,0.01
12158,0.01
12159,0.01
12160,0.01
12161,0.01
12162,0.01
12163,0.01
12164,0.01
12165,0.01
12166,0.01
12167,0.01
12168,0.02
12169,0.02
12170,0.02
12171,0.02
12172,0.02
12173,0.02
12174,0.02
12175,0.02
12176,0.02
12177,0.02
12178,0.02
12179,0.02
12180,0.02
12181,0.03
12182,0.03
12183,0.03
12184,0.03
12185,0.03
12186,0.03
12187,0.03
12188,0.03
12189,0.03
12190,0.03
12191,0.03
12192,0.03
12193,0.03
12194,0.04
12195,0.04
12196,0.04
12197,0.04
12198,0.04
12199,0.04
12200,0.04
12201,0.04
12202,0.04
12203,0.04
12204,0.04
12205,0.04
12206,0.04
12207,0.05
12208,0.05
12209,0.05
12210,0.05
12211,0.05
12212,0.05
12213,0.05
12214,0.05
12215,0.05
12216,0.05
12217,0.05
12218,0.05
12219,0.05
12220,0.06
12221,0.06
12222,0.06
12223,0.06
12224,0.06
12225,0.06
12226,0.06
12227,0.06
12228,0.06
12229,0.06
12230,0.06
12231,0.06
12232,0.06
12233,0.07
12234,0.07
12235,0.07
12236,0.07
12237,0.07
12238,0.07
12239,0.07
12240,0.07
12241,0.07
12242,0.07
12243,0.07
12244,0.07
12245,0.07
12246,0.08
12247,0.08
12248,0.08
12249,0.08
12250,0.08
12251,0.08
12252,0.08
12253,0.08
12254,0.08
12255,0.08
12256,0.08
12257,0.08
12258,0.08
12259,0.09
12260,0.09
12261,0.09
12262,0.09
12263,0.09
12264,0.09
12265,0.09
12266,0.09
12267,0.09
12268,0.09
12269,0.09
12270,0.09
12271,0.09
12272,0.1
12273,0.1
12274,0.1
12275,0.1
12276,0.1
12277,0.1
12278,0.1
12279,0.1
12280,0.1
12281,0.1
12282,0.1
12283,0.1
12284,0.1
12285,0.12
12286,0.12
12287,0.12
12288,0.12
12289,0.12
12290,0.12
12291,0.12
12292,0.12
12293,0.12
12294,0.12
12295,0.12
12296,0.12
12297,0.12
12298,0.01
12299,0.01
12300,0.01
12301,0.01
12302,0.01
12303,0.01
12304,0.01
12305,0.01
12306,0.01
12307,0.01
12308,0.01
12309,0.01
12310,0.01
12311,0.02
12312,0.02
12313,0.02
12314,0.02
12315,0.02
12316,0.02
12317,0.02
12318,0.02
12319,0.02
12320,0.02
12321,0.02
12322,0.02
12323,0.02
12324,0.03
12325,0.03
12326,0.03
12327,0.03
12328,0.03
12329,0.03
12330,0.03
12331,0.03
12332,0.03
12333,0.03
12334,0.03
12335,0.03
12336,0.03
12337,0.04
12338,0.04
12339,0.04
12340,0.04
12341,0.04
12342,0.04
12343,0.04
12344,0.04
12345,0.04
12346,0.04
12347,0.04
12348,0.04
12349,0.04
12350,0.05
12351,0.05
12352,0.05
12353,0.05
12354,0.05
12355,0.05
12356,0.05
12357,0.05
12358,0.05
12359,0.05
12360,0.05
12361,0.05
12362,0.05
12363,0.06
12364,0.06
12365,0.06
12366,0.06
12367,0.06
12368,0.06
12369,0.06
12370,0.06
12371,0.06
12372,0.06
12373,0.06
12374,0.06
12375,0.06
12376,0.07
12377,0.07
12378,0.07
12379,0.07
12380,0.07
12381,0.07
12382,0.07
12383,0.07
12384,0.07
12385,0.07
12386,0.07
12387,0.07
12388,0.07
12389,0.08
12390,0.08
12391,0.08
12392,0.08
12393,0.08
12394,0.08
12395,0.08
12396,0.08
12397,0.08
12398,0.08
12399,0.08
12400,0.08
12401,0.08
12402,0.09
12403,0.09
12404,0.09
12405,0.09
12406,0.09
12407,0.09
12408,0.09
12409,0.09
12410,0.09
12411,0.09
12412,0.09
12413,0.09
12414,0.09
12415,0.1
12416,0.1
12417,0.1
12418,0.1
12419,0.1
12420,0.1
12421,0.1
12422,0.1
12423,0.1
12424,0.1
12425,0.1
12426,0.1
12427,0.1
12428,0.12
12429,0.12
12430,0.12
12431,0.12
12432,0.12
12433,0.12
12434,0.12
12435,0.12
12436,0.12
12437,0.12
12438,0.12
12439,0.12
12440,0.12
12441,0.01
12442,0.01
12443,0.01
12444,0.01
12445,0.01
12446,0.01
12447,0.01
12448,0.01
12449,0.01
12450,0.01
12451,0.01
12452,0.01
12453,0.01
12454,0.02
12455,0.02
12456,0.02
12457,0.02
12458,0.02
12459,0.02
12460,0.02
12461,0.02
12462,0.02
12463,0.02
12464,0.02
12465,0.02
12466,0.02
12467,0.03
12468,0.03
12469,0.03
12470,0.03
12471,0.03
12472,0.03
12473,0.03
12474,0.03
12475,0.03
12476,0.03
12477,0.03
12478,0.03
12479,0.03
12480,0.04
12481,0.04
12482,0.04
12483,0.04
12484,0.04
12485,0.04
12486,0.04
12487,0.04
12488,0.04
12489,0.04
12490,0.04
12491,0.04
12492,0.04
12493,0.05
12494,0.05
12495,0.05
12496,0.05
12497,0.05
12498,0.05
12499,0.05
12500,0.05
12501,0.05
12502,0.05
12503,0.05
12504,0.05
12505,0.05
12506,0.06
12507,0.06
12508,0.06
12509,0.06
12510,0.06
12511,0.06
12512,0.06
12513,0.06
12514,0.06
12515,0.06
12516,0.06
12517,0.06
12518,0.06
12519,0.07
12520,0.07
12521,0.07
12522,0.07
12523,0.07
12524,0.07
12525,0.07
12526,0.07
12527,0.07
12528,0.07
12529,0.07
12530,0.07
12531,0.07
12532,0.08
12533,0.08
12534,0.08
12535,0.08
12536,0.08
12537,0.08
12538,0.08
12539,0.08
12540,0.08
12541,0.08
12542,0.08
12543,0.08
12544,0.08
12545,0.09
12546,0.09
12547,0.09
12548,0.09
12549,0.09
12550,0.09
12551,0.09
12552,0.09
12553,0.09
12554,0.09
12555,0.09
12556,0.09
12557,0.09
12558,0.1
12559,0.1
12560,0.1
12561,0.1
12562,0.1
12563,0.1
12564,0.1
12565,0.1
12566,0.1
12567,0.1
12568,0.1
12569,0.1
12570,0.1
12571,0.12
12572,0.12
12573,0.12
12574,0.12
12575,0.12
12576,0.12
12577,0.12
12578,0.12
12579,0.12
12580,0.12
12581,0.12
12582,0.12
12583,0.12
12584,0.01
12585,0.01
12586,0.01
12587,0.01
12588,0.01
12589,0.01
12590,0.01
12591,0.01
12592,0.01
12593,0.01
12594,0.01
12595,0.01
12596,0.01
12597,0.02
12598,0.02
12599,0.02
12600,0.02
12601,0.02
12602,0.02
12603,0.02
12604,0.02
12605,0.02
12606,0.02
12607,0.02
12608,0.02
12609,0.02
12610,0.03
12611,0.03
12612,0.03
12613,0.03
12614,0.03
12615,0.03
12616,0.03
12617,0.03
12618,0.03
12619,0.03
12620,0.03
12621,0.03
12622,0.03
12623,0.04
12624,0.04
12625,0.04
12626,0.04
12627,0.04
12628,0.04
12629,0.04
12630,0.04
12631,0.04
12632,0.04
12633,0.04
12634,0.04
12635,0.04
12636,0.05
12637,0.05
12638,0.05
12639,0.05
12640,0.05
12641,0.05
12642,0.05
12643,0.05
12644,0.05
12645,0.05
12646,0.05
12647,0.05
12648,0.05
12649,0.06
12650,0.06
12651,0.06
12652,0.06
12653,0.06
12654,0.06
12655,0.06
12656,0.06
12657,0.06
12658,0.06
12659,0.06
12660,0.06
12661,0.06
12662,0.07
12663,0.07
12664,0.07
12665,0.07
12666,0.07
12667,0.07
12668,0.07
12669,0.07
12670,0.07
12671,0.07
12672,0.07
12673,0.07
12674,0.07
12675,0.08
12676,0.08
12677,0.08
12678,0.08
12679,0.08
12680,0.08
12681,0.08
12682,0.08
12683,0.08
12684,0.08
12685,0.08
12686,0.08
12687,0.08
12688,0.09
12689,0.09
12690,0.09
12691,0.09
12692,0.09
12693,0.09
12694,0.09
12695,0.09
12696,0.09
12697,0.09
12698,0.09
12699,0.09
12700,0.09
12701,0.1
12702,0.1
12703,0.1
12704,0.1
12705,0.1
12706,0.1
12707,0.1
12708,0.1
12709,0.1
12710,0.1
12711,0.1
12712,0.1
12713,0.1
12714,0.12
12715,0.12
12716,0.12
12717,0.12
12718,0.12
12719,0.12
12720,0.12
12721,0.12
12722,0.12
12723,0.12
12724,0.12
12725,0.12
12726,0.12
12727,0.01
12728,0.01
12729,0.01
12730,0.01
12731,0.01
12732,0.01
12733,0.01
12734,0.01
12735,0.01
12736,0.01
12737,0.01
12738,0.01
12739,0.01
12740,0.02
12741,0.02
12742,0.02
12743,0.02
12744,0.02
12745,0.02
12746,0.02
12747,0.02
12748,0.02
12749,0.02
12750,0.02
12751,0.02
12752,0.02
12753,0.03
12754,0.03
12755,0.03
12756,0.03
12757,0.03
12758,0.03
12759,0.03
12760,0.03
12761,0.03
12762,0.03
12763,0.03
12764,0.03
12765,0.03
12766,0.04
12767,0.04
12768,0.04
12769,0.04
12770,0.04
12771,0.04
12772,0.04
12773,0.04
12774,0.04
12775,0.04
12776,0.04
12777,0.04
12778,0.04
12779,0.05
12780,0.05
12781,0.05
12782,0.05
12783,0.05
12784,0.05
12785,0.05
12786,0.05
12787,0.05
12788,0.05
12789,0.05
12790,0.05
12791,0.05
12792,0.06
12793,0.06
12794,0.06
12795,0.06
12796,0.06
12797,0.06
12798,0.06
12799,0.06
12800,0.06
12801,0.06
12802,0.06
12803,0.06
12804,0.06
12805,0.07
12806,0.07
12807,0.07
12808,0.07
12809,0.07
12810,0.07
12811,0.07
12812,0.07
12813,0.07
12814,0.07
12815,0.07
12816,0.07
12817,0.07
12818,0.08
12819,0.08
12820,0.08
12821,0.08
12822,0.08
12823,0.08
12824,0.08
12825,0.08
12826,0.08
12827,0.08
12828,0.08
12829,0.08
12830,0.08
12831,0.09
12832,0.09
12833,0.09
12834,0.09
12835,0.09
12836,0.09
12837,0.09
12838,0.09
12839,0.09
12840,0.09
12841,0.09
12842,0.09
12843,0.09
12844,0.1
12845,0.1
12846,0.1
12847,0.1
12848,0.1
12849,0.1
12850,0.1
12851,0.1
12852,0.1
12853,0.1
12854,0.1
12855,0.1
12856,0.1
12857,0.12
12858,0.12
12859,0.12
12860,0.12
12861,0.12
12862,0.12
12863,0.12
12864,0.12
12865,0.12
12866,0.12
12867,0.12
12868,0.12
12869,0.12
12870,0.01
12871,0.01
12872,0.01
12873,0.01
12874,0.01
12875,0.01
12876,0.01
12877,0.01
12878,0.01
12879,0.01
12880,0.01
12881,0.01
12882,0.01
12883,0.02
12884,0.02
12885,0.02
12886,0.02
12887,0.02
12888,0.02
12889,0.02
12890,0.02
12891,0.02
12892,0.02
12893,0.02
12894,0.02
12895,0.02
12896,0.03
12897,0.03
12898,0.03
12899,0.03
12900,0.03
12901,0.03
12902,0.03
12903,0.03
12904,0.03
12905,0.03
12906,0.03
12907,0.03
12908,0.03
12909,0.04
12910,0.04
12911,0.04
12912,0.04
12913,0.04
12914,0.04
12915,0.04
12916,0.04
12917,0.04
12918,0.04
12919,0.04
12920,0.04
12921,0.04
12922,0.05
12923,0.05
12924,0.05
12925,0.05
12926,0.05
12927,0.05
12928,0.05
12929,0.05
12930,0.05
12931,0.05
12932,0.05
12933,0.05
12934,0.05
12935,0.06
12936,0.06
12937,0.06
12938,0.06
12939,0.06
12940,0.06
12941,0.06
12942,0.06
12943,0.06
12944,0.06
12945,0.06
12946,0.06
12947,0.06
12948,0.07
12949,0.07
12950,0.07
12951,0.07
12952,0.07
12953,0.07
12954,0.07
12955,0.07
12956,0.07
12957,0.07
12958,0.07
12959,0.07
12960,0.07
12961,0.08
12962,0.08
12963,0.08
12964,0.08
12965,0.08
12966,0.08
12967,0.08
12968,0.08
12969,0.08
12970,0.08
12971,0.08
12972,0.08
12973,0.08
12974,0.09
12975,0.09
12976,0.09
12977,0.09
12978,0.09
12979,0.09
12980,0.09
12981,0.09
12982,0.09
12983,0.09
12984,0.09
12985,0.09
12986,0.09
12987,0.1
12988,0.1
12989,0.1
12990,0.1
12991,0.1
12992,0.1
12993,0.1
12994,0.1
12995,0.1
12996,0.1
12997,0.1
12998,0.1
12999,0.1
13000,0.12
13001,0.12
13002,0.12
13003,0.12
13004,0.12
13005,0.12
13006,0.12
13007,0.12
13008,0.12
13009,0.12
13010,0.12
13011,0.12
13012,0.12
13013,0.01
13014,0.01
13015,0.01
13016,0.01
13017,0.01
13018,0.01
13019,0.01
13020,0.01
13021,0.01
13022,0.01
13023,0.01
13024,0.01
13025,0.01
13026,0.02
13027,0.02
13028,0.02
13029,0.02
13030,0.02
13031,0.02
13032,0.02
13033,0.02
13034,0.02
13035,0.02
